Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
3707,,,142,142,3,0.504766,0.513541,0.000239,0.015171,0.015171,1,0.000228,0,0.028768,288,0.768237
3883,,,124,124,3,0.501266,0.509918,0.000178,0.013386,0.013386,3,0.000203,0,0.02898,221,0.677725
3892,,,120,120,3,0.5011,0.509515,0.000165,0.01308,0.01308,0,0.000197,0,0.028852,206,0.662213
3922,,,144,144,3,0.505607,0.514237,0.000239,0.015526,0.015526,0,0.00023,0,0.032148,331,0.786058
4020,,,133,133,3,0.503149,0.511821,0.000204,0.014431,0.014431,4,0.000215,0,0.032126,282,0.730587
4054,,,141,141,3,0.504822,0.513505,0.000231,0.015243,0.015243,1,0.000226,0,0.030395,300,0.771732
4070,,,145,145,3,0.504766,0.513761,0.000238,0.015767,0.015767,2,0.000231,0,0.033333,348,0.798204
4104,,,133,133,3,0.50215,0.511162,0.000205,0.014322,0.014322,0,0.000215,0,0.026771,235,0.725188
4163,,,147,147,3,0.505831,0.514603,0.000247,0.016007,0.016007,0,0.000234,0,0.029447,316,0.810348
4164,,,130,130,3,0.501652,0.510613,0.000195,0.013993,0.013993,4,0.000211,0,0.028145,236,0.708521
4173,,,152,152,3,0.506619,0.515481,0.000268,0.016396,0.016396,3,0.000241,0,0.028494,327,0.830158
4194,,,127,127,3,0.501321,0.510174,0.000189,0.013614,0.013614,0,0.000207,0,0.027497,220,0.689358
4264,,,126,126,3,0.502039,0.510577,0.000179,0.013845,0.013845,0,0.000205,0,0.028698,226,0.700808
4458,,,138,138,3,0.504766,0.513248,0.000215,0.015115,0.015115,6,0.000221,0,0.031101,294,0.765089
52,,,135,135,3,0.502594,0.511602,0.000211,0.014531,0.014531,0,0.000218,0,0.033941,307,0.735742
75,,,131,131,3,0.50215,0.511016,0.000195,0.014272,0.014272,6,0.000212,0,0.03347,285,0.722461
99,,,111,111,3,0.498468,0.5071,0.00014,0.012139,0.012139,1,0.000184,0,0.030303,185,0.614599
222,,,135,135,3,0.503594,0.51226,0.000215,0.014524,0.014524,4,0.000218,0,0.02775,251,0.735367
277,,,149,149,3,0.50499,0.5142,0.000251,0.016289,0.016289,1,0.000236,0,0.029929,330,0.824526
306,,,125,125,3,0.5011,0.509881,0.000183,0.013448,0.013448,3,0.000204,0,0.030194,234,0.680953
378,,,133,133,3,0.502816,0.511602,0.000198,0.014497,0.014497,0,0.000215,0,0.030759,270,0.733912
384,,,143,143,3,0.503984,0.513102,0.000234,0.015521,0.015521,1,0.000228,0,0.027972,284,0.785723
412,,,119,119,3,0.499781,0.508564,0.000164,0.012856,0.012856,6,0.000196,0,0.030195,212,0.650952
416,,,153,153,3,0.506225,0.515298,0.000268,0.016621,0.016621,3,0.000242,0,0.029584,344,0.841401
423,,,127,127,3,0.502261,0.510796,0.000189,0.013619,0.013619,0,0.000207,0,0.029246,234,0.689625
454,,,148,148,3,0.505888,0.514712,0.00026,0.015863,0.015863,3,0.000236,0,0.030796,335,0.803273
705,,,110,110,3,0.496999,0.506039,0.000139,0.011981,0.011981,3,0.000183,0,0.030525,183,0.606566
733,,,126,126,3,0.501873,0.510467,0.000181,0.013691,0.013691,2,0.000205,0,0.030984,244,0.693166
1039,,,133,133,3,0.503594,0.512114,0.000204,0.014339,0.014339,1,0.000215,0,0.031214,274,0.72607
1040,,,123,123,3,0.50099,0.509662,0.000179,0.013129,0.013129,6,0.000202,0,0.029188,219,0.664867
1052,,,132,132,3,0.501984,0.510979,0.000201,0.014224,0.014224,2,0.000214,0,0.028915,250,0.720204
1074,,,128,128,3,0.501984,0.510687,0.00019,0.013863,0.013863,2,0.000208,0,0.029528,240,0.701918
1098,,,138,138,3,0.503873,0.512663,0.00022,0.014954,0.014954,1,0.000222,0,0.030043,284,0.757147
1121,,,121,121,3,0.501266,0.509698,0.000166,0.013197,0.013197,1,0.000198,0,0.030716,223,0.668052
1192,,,144,144,3,0.50471,0.513651,0.000238,0.01562,0.01562,0,0.00023,0,0.028361,292,0.790752
1320,,,138,138,3,0.503594,0.51248,0.000217,0.014958,0.014958,0,0.000222,0,0.027928,264,0.757354
1382,,,117,117,3,0.49885,0.507795,0.000156,0.012735,0.012735,4,0.000193,0,0.028736,195,0.644737
1384,,,159,159,3,0.506845,0.51614,0.000298,0.017087,0.017087,1,0.000251,0,0.029297,368,0.865213
1388,,,124,124,3,0.501984,0.510394,0.000175,0.013485,0.013485,2,0.000202,0,0.028849,220,0.682713
1530,,,124,124,3,0.501155,0.509845,0.000177,0.01345,0.01345,4,0.000202,0,0.029635,226,0.680966
1598,,,136,136,3,0.503761,0.512443,0.000213,0.014782,0.014782,6,0.000219,0,0.029956,275,0.74835
1694,,,110,110,3,0.497053,0.506075,0.00014,0.011809,0.011809,0,0.000184,0,0.032694,196,0.597975
1699,,,134,134,3,0.503873,0.51237,0.0002,0.014776,0.014776,6,0.000216,0,0.033105,295,0.747915
1712,,,135,135,3,0.504263,0.512699,0.000211,0.014597,0.014597,3,0.000218,0,0.03173,287,0.739073
1884,,,119,119,3,0.499397,0.508308,0.000163,0.012799,0.012799,6,0.000196,0,0.032901,231,0.648053
1965,,,129,129,3,0.502206,0.510906,0.000193,0.013939,0.013939,3,0.000209,0,0.028949,239,0.705769
2168,,,132,132,3,0.502095,0.511053,0.000202,0.014274,0.014274,4,0.000213,0,0.028684,248,0.722693
2240,,,108,108,3,0.495646,0.504977,0.000135,0.01165,0.01165,1,0.000181,0,0.030287,175,0.589869
2272,,,151,151,3,0.506112,0.515078,0.000266,0.016285,0.016285,5,0.00024,0,0.030287,343,0.824562
2398,,,157,157,3,0.506563,0.51581,0.000281,0.017111,0.017111,4,0.000247,0,0.029969,367,0.86612
2439,,,137,137,3,0.504151,0.512773,0.000216,0.014861,0.014861,6,0.00022,0,0.028124,262,0.75232
2496,,,137,137,3,0.504375,0.512919,0.00022,0.014778,0.014778,0,0.00022,0,0.0307,286,0.748206
2697,,,142,142,3,0.50499,0.513688,0.000231,0.015473,0.015473,1,0.000227,0,0.031166,312,0.783225
2829,,,123,123,3,0.501431,0.509955,0.000171,0.013487,0.013487,6,0.000201,0,0.031454,236,0.682704
2856,,,140,140,3,0.504207,0.513029,0.000222,0.015283,0.015283,6,0.000224,0,0.03186,310,0.773678
2890,,,125,125,3,0.502261,0.51065,0.000181,0.013556,0.013556,1,0.000204,0,0.029032,225,0.686271
2914,,,129,129,3,0.502095,0.510833,0.000198,0.013688,0.013688,0,0.00021,0,0.027132,224,0.693261
2939,,,135,135,3,0.503316,0.512077,0.000212,0.014466,0.014466,6,0.000218,0,0.030182,273,0.73253
3014,,,142,142,3,0.504542,0.513395,0.000234,0.01539,0.01539,1,0.000227,0,0.031066,311,0.779122
3029,,,127,127,3,0.502206,0.51076,0.000183,0.013757,0.013757,0,0.000207,0,0.032246,258,0.6965
3084,,,128,128,3,0.501873,0.510613,0.000193,0.013736,0.013736,6,0.000208,0,0.031373,255,0.695563
3432,,,130,130,3,0.502095,0.510906,0.000195,0.013986,0.013986,4,0.000211,0,0.031723,266,0.708122
3599,,,147,147,3,0.505663,0.514493,0.000242,0.016176,0.016176,4,0.000233,0,0.031311,336,0.81868
3603,,,144,144,3,0.504934,0.513797,0.000238,0.015551,0.015551,0,0.00023,0,0.029817,307,0.787333
3693,,,148,148,3,0.505831,0.514676,0.000249,0.016124,0.016124,6,0.000235,0,0.034933,380,0.816197
3923,,,136,136,3,0.50365,0.51237,0.00021,0.01488,0.01488,6,0.000219,0,0.031155,286,0.753217
3985,,,126,126,3,0.502039,0.510577,0.000184,0.013606,0.013606,0,0.000205,0,0.029206,230,0.688977
4099,,,119,119,3,0.499781,0.508564,0.000163,0.012917,0.012917,1,0.000196,0,0.030195,212,0.653982
4186,,,130,130,3,0.502427,0.511126,0.000191,0.014173,0.014173,3,0.000211,0,0.031127,261,0.717535
4242,,,147,147,3,0.505214,0.5142,0.000248,0.015952,0.015952,1,0.000234,0,0.0301,323,0.807596
4257,,,166,166,3,0.508089,0.517457,0.000329,0.017779,0.017779,2,0.00026,0,0.026287,360,0.900191
4269,,,127,127,3,0.501763,0.510467,0.000187,0.013734,0.013734,4,0.000207,0,0.030246,242,0.695313
4275,,,127,127,3,0.501763,0.510467,0.000185,0.013706,0.013706,0,0.000207,0,0.030871,247,0.69395
4347,,,124,124,3,0.501763,0.510247,0.000183,0.013251,0.013251,0,0.000203,0,0.028324,216,0.671043
4381,,,144,144,3,0.50471,0.513651,0.000245,0.015417,0.015417,6,0.00023,0,0.029138,300,0.780662
4450,,,139,139,3,0.504598,0.513212,0.000224,0.015109,0.015109,4,0.000223,0,0.02836,272,0.76485
4478,,,146,146,3,0.505438,0.514273,0.000241,0.015946,0.015946,6,0.000232,0,0.030609,324,0.80718
4480,,,141,141,3,0.504096,0.513029,0.000225,0.015443,0.015443,0,0.000225,0,0.029585,292,0.781747
4544,,,152,152,3,0.50645,0.515371,0.000268,0.016556,0.016556,0,0.000241,0,0.029278,336,0.83809
102,,,161,161,3,0.50724,0.516542,0.0003,0.017452,0.017452,1,0.000253,0,0.029736,383,0.883409
109,,,132,132,3,0.503873,0.512224,0.000204,0.014274,0.014274,6,0.000213,0,0.028568,247,0.722769
175,,,126,126,3,0.502261,0.510723,0.000181,0.013764,0.013764,6,0.000205,0,0.030476,240,0.696775
228,,,151,151,3,0.506,0.515005,0.000261,0.016519,0.016519,6,0.000239,0,0.026313,298,0.836156
264,,,120,120,3,0.500055,0.50882,0.000163,0.013064,0.013064,1,0.000197,0,0.030952,221,0.661353
462,,,126,126,3,0.5011,0.509955,0.000183,0.013668,0.013668,0,0.000205,0,0.030857,243,0.691933
491,,,167,167,3,0.507692,0.517274,0.000331,0.017864,0.017864,3,0.000262,0,0.026621,369,0.904487
500,,,129,129,3,0.502538,0.511126,0.000191,0.013947,0.013947,4,0.000209,0,0.030644,253,0.706165
501,,,146,146,3,0.504878,0.513907,0.000248,0.015768,0.015768,0,0.000233,0,0.02957,313,0.798305
520,,,133,133,3,0.501652,0.510833,0.000202,0.014443,0.014443,0,0.000215,0,0.032012,281,0.731193
623,,,144,144,3,0.504878,0.513761,0.000242,0.015493,0.015493,3,0.00023,0,0.029623,305,0.784448
653,,,143,143,3,0.505158,0.513871,0.000239,0.015467,0.015467,4,0.000229,0,0.027874,283,0.783109
706,,,139,139,3,0.50404,0.512846,0.000227,0.014996,0.014996,6,0.000223,0,0.026587,255,0.759267
739,,,130,130,3,0.502649,0.511272,0.000194,0.014049,0.014049,4,0.000211,0,0.030888,259,0.711336
942,,,130,130,3,0.50276,0.511345,0.00019,0.014251,0.014251,0,0.00021,0,0.02898,243,0.721338
1034,,,152,152,3,0.506338,0.515298,0.000265,0.016434,0.016434,4,0.000241,0,0.029627,340,0.832013
1059,,,147,147,3,0.505888,0.514639,0.000249,0.015929,0.015929,2,0.000234,0,0.032336,347,0.806495
1100,,,159,159,3,0.506338,0.51581,0.000294,0.0172,0.0172,6,0.00025,0,0.03065,385,0.870745
1207,,,119,119,3,0.498631,0.507795,0.000167,0.012756,0.012756,6,0.000196,0,0.029056,204,0.645874
1239,,,141,141,3,0.503873,0.512882,0.000227,0.015355,0.015355,0,0.000226,0,0.028977,286,0.777337
1407,,,118,118,3,0.499561,0.508344,0.000159,0.012736,0.012736,4,0.000194,0,0.031291,216,0.644878
1422,,,119,119,3,0.50044,0.509003,0.00016,0.012992,0.012992,0,0.000195,0,0.030338,213,0.657714
1631,,,123,123,3,0.501321,0.509881,0.000179,0.013193,0.013193,0,0.000201,0,0.029721,223,0.668103
1737,,,112,112,3,0.497759,0.506697,0.000146,0.012036,0.012036,0,0.000186,0,0.031371,195,0.609469
2087,,,165,165,3,0.507806,0.517201,0.000311,0.017976,0.017976,6,0.000258,0,0.03082,417,0.909896
2130,,,133,133,3,0.503817,0.51226,0.000208,0.014329,0.014329,4,0.000215,0,0.027341,240,0.725515
2188,,,162,162,3,0.50724,0.516615,0.000307,0.017479,0.017479,3,0.000255,0,0.032053,418,0.884934
2251,,,144,144,3,0.504654,0.513614,0.000244,0.015431,0.015431,2,0.00023,0,0.032051,330,0.781408
2396,,,135,135,3,0.50365,0.512297,0.000209,0.014619,0.014619,6,0.000218,0,0.033278,301,0.740129
2515,,,146,146,3,0.505551,0.514346,0.000248,0.015821,0.015821,0,0.000233,0,0.029192,309,0.80093
2581,,,134,134,3,0.502816,0.511675,0.000207,0.01452,0.01452,2,0.000216,0,0.032993,294,0.735117
2664,,,148,148,3,0.50527,0.51431,0.000256,0.015848,0.015848,4,0.000236,0,0.031348,341,0.802513
2832,,,144,144,3,0.504822,0.513724,0.000246,0.015412,0.015412,1,0.00023,0,0.02972,306,0.780405
2860,,,128,128,3,0.502261,0.51087,0.000188,0.013896,0.013896,6,0.000208,0,0.029158,237,0.70351
2878,,,147,147,3,0.505663,0.514493,0.000251,0.015938,0.015938,2,0.000234,0,0.026745,287,0.806913
2916,,,149,149,3,0.505438,0.514493,0.000255,0.016139,0.016139,0,0.000237,0,0.029839,329,0.817052
2917,,,103,103,3,0.494785,0.504026,0.000122,0.011091,0.011091,0,0.000174,0,0.027223,143,0.561608
2956,,,131,131,3,0.502372,0.511162,0.000199,0.014129,0.014129,5,0.000212,0,0.027598,235,0.715347
3033,,,122,122,3,0.501155,0.509698,0.00017,0.013227,0.013227,4,0.0002,0,0.028993,214,0.669618
3117,,,141,141,3,0.504766,0.513468,0.00023,0.015222,0.015222,4,0.000226,0,0.028267,279,0.770733
3159,,,140,140,3,0.50499,0.513541,0.000226,0.015171,0.015171,6,0.000224,0,0.031244,304,0.768051
3187,,,135,135,3,0.502316,0.511419,0.000215,0.014464,0.014464,2,0.000218,0,0.030846,279,0.732433
3200,,,161,161,3,0.507127,0.516469,0.0003,0.017397,0.017397,2,0.000253,0,0.030512,393,0.880785
3291,,,133,133,3,0.503928,0.512333,0.00021,0.014249,0.014249,0,0.000215,0,0.029392,258,0.721583
3303,,,148,148,3,0.505944,0.514749,0.000252,0.016094,0.016094,1,0.000235,0,0.028038,305,0.814687
3359,,,140,140,3,0.504375,0.513139,0.000221,0.015324,0.015324,0,0.000224,0,0.029908,291,0.77568
3508,,,150,150,3,0.505046,0.51431,0.000263,0.016109,0.016109,0,0.000238,0,0.031409,351,0.815597
3651,,,119,119,3,0.499397,0.508308,0.000161,0.012973,0.012973,6,0.000195,0,0.028913,203,0.656802
3755,,,149,149,3,0.505775,0.514712,0.000257,0.016129,0.016129,6,0.000237,0,0.03138,346,0.816516
3854,,,131,131,3,0.50215,0.511016,0.000192,0.014401,0.014401,3,0.000212,0,0.033353,284,0.728946
3936,,,137,137,3,0.50326,0.512187,0.00022,0.014699,0.014699,2,0.000221,0,0.029519,275,0.744299
3954,,,128,128,3,0.501542,0.510394,0.000196,0.013662,0.013662,6,0.000208,0,0.03002,244,0.691811
4008,,,160,160,3,0.506732,0.51614,0.000291,0.017522,0.017522,6,0.000251,0,0.03011,383,0.886871
4079,,,133,133,3,0.503316,0.511931,0.000207,0.014397,0.014397,4,0.000215,0,0.02905,255,0.728919
4123,,,115,115,3,0.497923,0.507027,0.000156,0.012334,0.012334,6,0.00019,0,0.031426,206,0.624603
4187,,,141,141,3,0.504654,0.513395,0.000225,0.015381,0.015381,1,0.000226,0,0.032928,325,0.778613
4213,,,150,150,3,0.506394,0.515188,0.000255,0.016442,0.016442,1,0.000238,0,0.030515,341,0.832214
4310,,,135,135,3,0.503761,0.51237,0.000211,0.014569,0.014569,0,0.000218,0,0.030956,280,0.737665
4368,,,131,131,3,0.503093,0.511638,0.000199,0.014109,0.014109,3,0.000212,0,0.030887,263,0.714428
28,,,126,126,3,0.502649,0.510979,0.000184,0.013684,0.013684,6,0.000205,0,0.032381,255,0.692759
190,,,146,146,3,0.505326,0.5142,0.00025,0.015662,0.015662,4,0.000233,0,0.027586,292,0.793014
250,,,148,148,3,0.505607,0.514529,0.000252,0.015994,0.015994,2,0.000235,0,0.031715,345,0.8097
321,,,120,120,3,0.50088,0.509369,0.000168,0.013,0.013,6,0.000197,0,0.029972,214,0.65824
397,,,133,133,3,0.502982,0.511711,0.000207,0.014314,0.014314,0,0.000215,0,0.031328,275,0.724734
446,,,137,137,3,0.503705,0.51248,0.000219,0.014731,0.014731,2,0.000221,0,0.030807,287,0.745943
568,,,179,179,3,0.508827,0.518884,0.000367,0.019477,0.019477,4,0.000278,0,0.031762,506,0.985897
611,,,124,124,3,0.500385,0.509332,0.000182,0.01326,0.01326,1,0.000203,0,0.025833,197,0.671498
615,,,130,130,3,0.502649,0.511272,0.000196,0.014001,0.014001,4,0.000211,0,0.030292,254,0.708902
644,,,118,118,3,0.500055,0.508674,0.000162,0.012728,0.012728,4,0.000194,0,0.029697,205,0.644539
712,,,131,131,3,0.502927,0.511528,0.000194,0.014283,0.014283,0,0.000212,0,0.031709,270,0.723098
808,,,140,140,3,0.503427,0.512516,0.000224,0.015175,0.015175,1,0.000224,0,0.03073,299,0.768227
885,,,147,147,3,0.506,0.514712,0.000253,0.015817,0.015817,0,0.000234,0,0.030659,329,0.800867
963,,,126,126,3,0.501708,0.510357,0.000185,0.01353,0.01353,6,0.000205,0,0.030349,239,0.685135
1236,,,120,120,3,0.499561,0.508491,0.00017,0.012844,0.012844,6,0.000197,0,0.028431,203,0.650407
1255,,,148,148,3,0.505719,0.514603,0.000254,0.015922,0.015922,0,0.000236,0,0.030061,327,0.806199
1412,,,154,154,3,0.506507,0.515554,0.000282,0.016443,0.016443,6,0.000244,0,0.028945,341,0.832676
1548,,,140,140,3,0.504319,0.513102,0.000224,0.015214,0.015214,0,0.000224,0,0.03073,299,0.77018
1592,,,117,117,3,0.498522,0.507576,0.000159,0.012591,0.012591,2,0.000193,0,0.034188,232,0.637509
1780,,,132,132,3,0.502871,0.511565,0.000201,0.014253,0.014253,4,0.000213,0,0.032501,281,0.721687
1846,,,159,159,3,0.507014,0.516249,0.000291,0.017341,0.017341,6,0.00025,0,0.029456,370,0.877702
1878,,,145,145,3,0.504431,0.513541,0.000243,0.015647,0.015647,4,0.000231,0,0.030939,323,0.792185
1898,,,134,134,3,0.503705,0.51226,0.000206,0.014608,0.014608,5,0.000216,0,0.028841,257,0.739504
1914,,,141,141,3,0.504263,0.513139,0.000227,0.015337,0.015337,6,0.000226,0,0.02999,296,0.77637
1992,,,135,135,3,0.50326,0.512041,0.000214,0.014526,0.014526,1,0.000218,0,0.028413,257,0.735537
2039,,,131,131,3,0.501873,0.510833,0.000197,0.014194,0.014194,3,0.000212,0,0.032061,273,0.718609
2076,,,153,153,3,0.506507,0.515481,0.000268,0.01658,0.01658,6,0.000242,0,0.03139,365,0.839327
2100,,,146,146,3,0.50527,0.514163,0.000242,0.015957,0.015957,6,0.000232,0,0.031838,337,0.807673
2156,,,140,140,3,0.505102,0.513614,0.000226,0.01519,0.01519,1,0.000224,0,0.03073,299,0.768992
2187,,,121,121,3,0.501045,0.509552,0.00017,0.01304,0.01304,6,0.000198,0,0.029201,212,0.660286
2326,,,119,119,3,0.500385,0.508966,0.000161,0.012989,0.012989,2,0.000195,0,0.030338,213,0.657529
2355,,,144,144,3,0.504878,0.513761,0.000247,0.015393,0.015393,4,0.00023,0,0.027972,288,0.779507
2467,,,128,128,3,0.501708,0.510504,0.000186,0.01394,0.01394,6,0.000208,0,0.032234,262,0.705707
2486,,,132,132,3,0.503093,0.511711,0.000203,0.014181,0.014181,2,0.000214,0,0.033079,286,0.718085
2693,,,137,137,3,0.503594,0.512407,0.000214,0.014876,0.014876,1,0.00022,0,0.031559,294,0.753118
2819,,,140,140,3,0.504878,0.513468,0.000224,0.015199,0.015199,1,0.000224,0,0.027441,267,0.769454
2982,,,124,124,3,0.502372,0.51065,0.000184,0.013281,0.013281,2,0.000203,0,0.02898,221,0.672511
3064,,,147,147,3,0.505158,0.514163,0.000252,0.015844,0.015844,3,0.000234,0,0.030566,328,0.802149
3081,,,118,118,3,0.500165,0.508747,0.00016,0.012774,0.012774,1,0.000194,0,0.03187,220,0.646783
3146,,,136,136,3,0.503093,0.512004,0.00021,0.014858,0.014858,6,0.000219,0,0.027887,256,0.752146
3149,,,147,147,3,0.505158,0.514163,0.000255,0.015788,0.015788,4,0.000234,0,0.02777,298,0.799415
3163,,,137,137,3,0.502704,0.511821,0.000215,0.014837,0.014837,0,0.00022,0,0.030593,285,0.751225
3232,,,150,150,3,0.505214,0.51442,0.000263,0.01609,0.01609,2,0.000238,0,0.03123,349,0.814698
3267,,,120,120,3,0.499123,0.508198,0.000167,0.012969,0.012969,6,0.000197,0,0.029692,212,0.656605
3330,,,162,162,3,0.507523,0.516798,0.000301,0.017624,0.017624,6,0.000254,0,0.030979,404,0.892199
3331,,,136,136,3,0.50365,0.51237,0.000222,0.014426,0.014426,4,0.000219,0,0.026906,247,0.730594
3349,,,153,153,3,0.506507,0.515481,0.00027,0.016596,0.016596,6,0.000242,0,0.029412,342,0.840123
3354,,,126,126,3,0.502206,0.510687,0.000187,0.013574,0.013574,4,0.000205,0,0.031111,245,0.687323
3386,,,130,130,3,0.502594,0.511236,0.00019,0.014307,0.014307,1,0.00021,0,0.02743,230,0.724235
3436,,,122,122,3,0.501211,0.509735,0.000171,0.013288,0.013288,4,0.0002,0,0.029264,216,0.67276
3484,,,137,137,3,0.504375,0.512919,0.000218,0.014796,0.014796,1,0.00022,0,0.031129,290,0.749132
3586,,,145,145,3,0.505158,0.514017,0.000242,0.015741,0.015741,4,0.000231,0,0.028927,302,0.796858
3667,,,129,129,3,0.502206,0.510906,0.000192,0.013956,0.013956,1,0.000209,0,0.032219,266,0.706565
3687,,,141,141,3,0.503928,0.512919,0.000237,0.015006,0.015006,4,0.000226,0,0.030395,300,0.759921
3743,,,141,141,3,0.504542,0.513322,0.000225,0.015406,0.015406,6,0.000225,0,0.030193,298,0.779855
3837,,,146,146,3,0.504878,0.513907,0.000251,0.015739,0.015739,1,0.000233,0,0.029759,315,0.796902
3880,,,144,144,3,0.505326,0.514054,0.000237,0.015626,0.015626,0,0.00023,0,0.032925,339,0.791025
3938,,,138,138,3,0.504096,0.512809,0.000219,0.014863,0.014863,6,0.000222,0,0.028139,266,0.752539
4017,,,136,136,3,0.503873,0.512516,0.000209,0.014921,0.014921,0,0.000219,0,0.028867,265,0.755258
4063,,,140,140,3,0.50404,0.512919,0.00023,0.015133,0.015133,0,0.000224,0,0.02888,281,0.766178
4087,,,130,130,3,0.503371,0.511748,0.000193,0.014211,0.014211,6,0.000211,0,0.029577,248,0.719443
4095,,,158,158,3,0.507353,0.516396,0.00029,0.017049,0.017049,1,0.000249,0,0.029993,372,0.86316
4206,,,125,125,3,0.500935,0.509772,0.00018,0.01352,0.01352,6,0.000204,0,0.02671,207,0.684568
53,,,119,119,3,0.499945,0.508674,0.000164,0.012918,0.012918,6,0.000196,0,0.031335,220,0.654019
125,,,133,133,3,0.50326,0.511894,0.000204,0.014451,0.014451,1,0.000215,0,0.031328,275,0.731615
165,,,150,150,3,0.505382,0.514529,0.000263,0.016219,0.016219,0,0.000238,0,0.029709,332,0.821127
221,,,135,135,3,0.503928,0.51248,0.000207,0.01476,0.01476,6,0.000217,0,0.029519,267,0.747218
312,,,146,146,3,0.504934,0.513944,0.000244,0.015878,0.015878,1,0.000232,0,0.029948,317,0.803738
498,,,124,124,3,0.50022,0.509223,0.000176,0.01351,0.01351,3,0.000202,0,0.030685,234,0.683915
605,,,130,130,3,0.502982,0.511492,0.000195,0.014088,0.014088,5,0.000211,0,0.030173,253,0.713208
740,,,141,141,3,0.505438,0.513907,0.000233,0.015191,0.015191,4,0.000226,0,0.031003,306,0.769157
832,,,150,150,3,0.505495,0.514603,0.000262,0.016147,0.016147,2,0.000238,0,0.028635,320,0.817572
882,,,107,107,3,0.496132,0.505233,0.000131,0.011517,0.011517,2,0.000179,0,0.027508,156,0.583204
906,,,132,132,3,0.502816,0.511528,0.000203,0.014224,0.014224,6,0.000214,0,0.028799,249,0.720134
946,,,152,152,3,0.506112,0.515152,0.000271,0.016379,0.016379,2,0.000241,0,0.03076,353,0.829243
948,,,136,136,3,0.503483,0.51226,0.000216,0.014667,0.014667,0,0.000219,0,0.028867,265,0.742589
955,,,129,129,3,0.501929,0.510723,0.000192,0.01394,0.01394,4,0.000209,0,0.030281,250,0.705781
962,,,149,149,3,0.50527,0.514383,0.000254,0.016248,0.016248,0,0.000237,0,0.03129,345,0.822397
976,,,128,128,3,0.502483,0.511016,0.000191,0.013833,0.013833,1,0.000208,0,0.028789,234,0.700391
1000,,,108,108,3,0.497759,0.506405,0.000131,0.011821,0.011821,1,0.00018,0,0.029941,173,0.598425
1031,,,129,129,3,0.502649,0.511199,0.000195,0.01385,0.01385,3,0.00021,0,0.03343,276,0.70132
1152,,,140,140,3,0.504151,0.512992,0.000223,0.015218,0.015218,2,0.000224,0,0.02888,281,0.770458
1201,,,131,131,3,0.502649,0.511345,0.0002,0.014082,0.014082,6,0.000212,0,0.031239,266,0.71309
1381,,,120,120,3,0.50088,0.509369,0.000168,0.012923,0.012923,0,0.000197,0,0.029692,212,0.654399
1421,,,154,154,3,0.506169,0.515335,0.000275,0.016671,0.016671,1,0.000244,0,0.028096,331,0.843943
1425,,,139,139,3,0.504375,0.513065,0.000227,0.014984,0.014984,3,0.000223,0,0.029403,282,0.758664
1442,,,136,136,3,0.503204,0.512077,0.000212,0.014755,0.014755,4,0.000219,0,0.029521,271,0.747029
1471,,,124,124,3,0.50077,0.509589,0.00018,0.013233,0.013233,4,0.000203,0,0.029898,228,0.670097
1588,,,115,115,3,0.498631,0.507503,0.000152,0.012437,0.012437,5,0.00019,0,0.031884,209,0.629781
1630,,,130,130,3,0.502427,0.511126,0.000196,0.014002,0.014002,1,0.000211,0,0.029338,246,0.708963
1634,,,136,136,3,0.504096,0.512663,0.00021,0.014829,0.014829,2,0.000219,0,0.030719,282,0.750692
1762,,,132,132,3,0.503093,0.511711,0.0002,0.01434,0.01434,1,0.000213,0,0.032848,284,0.726028
1802,,,125,125,3,0.499945,0.509113,0.000189,0.013261,0.013261,6,0.000204,0,0.02929,227,0.671623
1804,,,112,112,3,0.497053,0.506222,0.000148,0.012018,0.012018,1,0.000186,0,0.03121,194,0.608612
1863,,,140,140,3,0.504822,0.513431,0.000221,0.015361,0.015361,6,0.000224,0,0.029188,284,0.7775
2059,,,125,125,3,0.501984,0.510467,0.000184,0.013408,0.013408,6,0.000204,0,0.029548,229,0.67899
2108,,,143,143,3,0.50471,0.513578,0.000241,0.015308,0.015308,1,0.000229,0,0.028563,290,0.775149
2145,,,141,141,3,0.50404,0.512992,0.00023,0.01522,0.01522,0,0.000226,0,0.029585,292,0.770603
2192,,,123,123,3,0.500825,0.509552,0.000177,0.013239,0.013239,2,0.000201,0,0.028389,213,0.670347
2434,,,127,127,3,0.502649,0.511053,0.000186,0.013686,0.013686,0,0.000207,0,0.032496,260,0.692983
2614,,,138,138,3,0.503984,0.512736,0.000225,0.014717,0.014717,4,0.000222,0,0.028139,266,0.745298
2653,,,135,135,3,0.503594,0.51226,0.000208,0.014605,0.014605,1,0.000218,0,0.030514,276,0.739356
2696,,,121,121,3,0.500495,0.509186,0.000166,0.013219,0.013219,2,0.000198,0,0.033058,240,0.669159
2966,,,148,148,3,0.505438,0.51442,0.000253,0.015978,0.015978,0,0.000235,0,0.032175,350,0.808967
2972,,,130,130,3,0.50276,0.511345,0.000194,0.014081,0.014081,4,0.000211,0,0.031366,263,0.712989
3112,,,131,131,3,0.502261,0.511089,0.000197,0.014191,0.014191,4,0.000212,0,0.027481,234,0.718462
