Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4302,,,216,216,3,0.512088,0.523679,0.000294,5,0.000254,0,0.040612,943,0.959476
4336,,,182,182,3,0.510081,0.519909,0.000208,4,0.000219,0,0.039767,655,0.807651
4352,,,201,201,2,0.511283,0.522069,0.000255,2,0.000239,0,0.040299,810,0.889987
4545,,,204,204,2,0.511456,0.522398,0.000266,1,0.000242,0,0.039312,814,0.901856
4550,,,182,182,3,0.509966,0.519836,0.000209,2,0.000219,0,0.04007,660,0.805651
94,,,183,183,3,0.509966,0.519909,0.000213,5,0.00022,0,0.041194,686,0.807821
106,,,169,169,3,0.509282,0.518445,0.000175,6,0.000206,0,0.043181,613,0.756743
150,,,158,158,3,0.508486,0.517128,0.000156,0,0.000195,0,0.041603,516,0.701248
278,,,181,181,3,0.510081,0.519836,0.00021,1,0.000218,0,0.037017,603,0.796144
343,,,175,175,3,0.509567,0.519067,0.000192,3,0.000212,0,0.03908,595,0.77711
523,,,186,186,3,0.510366,0.520385,0.000217,1,0.000223,0,0.041209,709,0.826011
612,,,194,194,3,0.510824,0.521263,0.000239,3,0.000231,0,0.03862,723,0.857772
665,,,171,171,2,0.509567,0.518775,0.000184,1,0.000208,0,0.039422,573,0.756751
729,,,176,176,3,0.509795,0.519287,0.000195,0,0.000213,0,0.03961,610,0.778899
753,,,189,189,3,0.510481,0.520678,0.000229,0,0.000227,0,0.039908,709,0.83106
765,,,172,172,3,0.509567,0.518848,0.00019,3,0.000209,0,0.036856,542,0.759367
785,,,200,200,2,0.511226,0.521959,0.000252,5,0.000238,0,0.040704,810,0.885976
812,,,162,162,3,0.508372,0.517347,0.000167,0,0.000199,0,0.040028,522,0.712421
831,,,181,181,2,0.510138,0.519873,0.000207,3,0.000218,0,0.040516,660,0.799261
911,,,178,178,3,0.509681,0.51936,0.000202,0,0.000215,0,0.042595,671,0.784159
1010,,,168,168,3,0.509168,0.518299,0.000181,6,0.000205,0,0.042201,592,0.738058
1045,,,175,175,2,0.509795,0.519214,0.000193,4,0.000212,0,0.041314,629,0.773889
1060,,,182,182,3,0.510081,0.519909,0.000213,1,0.000219,0,0.040435,666,0.799168
1192,,,191,191,3,0.510595,0.520897,0.000232,2,0.000228,0,0.037366,678,0.842728
1202,,,155,155,3,0.508259,0.516762,0.000149,1,0.000191,0,0.040218,480,0.691312
1290,,,208,208,3,0.511628,0.5228,0.000279,5,0.000246,0,0.03665,789,0.914537
1303,,,173,173,3,0.509453,0.518848,0.000189,0,0.00021,0,0.039051,581,0.768563
1304,,,179,179,3,0.509738,0.51947,0.000207,0,0.000216,0,0.036093,575,0.786864
1337,,,207,207,3,0.511513,0.522654,0.00027,3,0.000245,0,0.03982,849,0.921247
1353,,,197,197,3,0.510996,0.521593,0.000244,2,0.000234,0,0.041438,800,0.874471
1370,,,179,179,3,0.509909,0.51958,0.000202,3,0.000216,0,0.037788,602,0.794209
1426,,,174,174,3,0.509339,0.518848,0.000189,1,0.000211,0,0.041393,623,0.776407
1427,,,181,181,3,0.509966,0.519763,0.000207,5,0.000218,0,0.039963,651,0.799448
1438,,,185,185,3,0.510252,0.520239,0.000215,1,0.000222,0,0.041951,714,0.820134
1459,,,185,185,3,0.510195,0.520202,0.000222,1,0.000223,0,0.037897,645,0.808635
1474,,,184,184,3,0.510195,0.520129,0.000216,5,0.000221,0,0.040984,690,0.814665
1497,,,155,155,3,0.508429,0.516872,0.000148,5,0.000191,0,0.042313,505,0.692275
1579,,,171,171,3,0.509282,0.518592,0.000182,1,0.000208,0,0.041348,601,0.760677
1596,,,171,171,3,0.50951,0.518738,0.000186,3,0.000208,0,0.037908,551,0.753165
1611,,,175,175,3,0.509681,0.519141,0.000195,6,0.000212,0,0.038818,591,0.774409
1662,,,184,184,3,0.510081,0.520056,0.000216,5,0.000221,0,0.040152,676,0.809603
1681,,,182,182,3,0.510138,0.519946,0.000213,2,0.000219,0,0.039645,653,0.80077
1688,,,183,183,3,0.509966,0.519909,0.000209,1,0.00022,0,0.041674,694,0.815613
1797,,,197,197,3,0.510882,0.52152,0.000245,3,0.000235,0,0.040661,785,0.871774
1836,,,187,187,3,0.510366,0.520458,0.000217,1,0.000224,0,0.042321,736,0.832452
1841,,,174,174,3,0.509339,0.518848,0.000195,2,0.000211,0,0.040064,603,0.765226
1843,,,200,200,2,0.511226,0.521959,0.00025,1,0.000237,0,0.038693,770,0.889662
1960,,,184,184,3,0.510252,0.520165,0.000215,2,0.000221,0,0.03843,647,0.814756
1968,,,187,187,3,0.510366,0.520458,0.000217,4,0.000224,0,0.039906,694,0.835802
2019,,,179,179,3,0.509795,0.519507,0.000202,6,0.000216,0,0.038667,616,0.795701
2045,,,184,184,3,0.510081,0.520056,0.000209,6,0.000221,0,0.040627,684,0.822658
2078,,,186,186,2,0.510424,0.520422,0.000218,2,0.000223,0,0.039117,673,0.826317
2083,,,192,192,3,0.51071,0.521044,0.000231,1,0.000229,0,0.041885,768,0.852603
2106,,,196,196,2,0.510996,0.52152,0.000243,4,0.000233,0,0.038305,732,0.869166
2125,,,201,201,3,0.511226,0.522032,0.000258,1,0.000239,0,0.039851,801,0.885281
2146,,,163,163,3,0.508884,0.51775,0.000168,3,0.0002,0,0.039006,515,0.723653
2249,,,211,211,2,0.511858,0.523166,0.000282,6,0.000249,0,0.038908,862,0.930426
2278,,,177,177,3,0.509795,0.51936,0.000197,1,0.000214,0,0.040704,634,0.787021
2298,,,159,159,3,0.5086,0.517274,0.000158,3,0.000196,0,0.041398,520,0.70767
2467,,,190,190,3,0.510424,0.520714,0.000225,1,0.000227,0,0.039877,716,0.848236
2514,,,185,185,2,0.510366,0.520312,0.000214,5,0.000222,0,0.040541,690,0.822635
2516,,,180,180,3,0.509909,0.519653,0.000204,2,0.000217,0,0.039665,639,0.797239
2734,,,189,189,3,0.510538,0.520714,0.000227,3,0.000226,0,0.037938,674,0.838189
2791,,,208,208,2,0.511685,0.522837,0.000276,2,0.000246,0,0.039019,840,0.919622
2835,,,179,179,3,0.509738,0.51947,0.000198,5,0.000216,0,0.041491,661,0.798886
2897,,,167,167,3,0.508941,0.518079,0.000181,6,0.000204,0,0.037515,520,0.732617
2967,,,195,195,3,0.510882,0.521373,0.000239,1,0.000232,0,0.040285,762,0.866303
2981,,,177,177,3,0.509567,0.519214,0.000197,4,0.000214,0,0.039034,608,0.784001
2993,,,183,183,3,0.510024,0.519946,0.000216,6,0.00022,0,0.039212,653,0.803558
3053,,,193,193,2,0.510824,0.52119,0.000232,1,0.00023,0,0.040101,743,0.860703
3095,,,182,182,3,0.509909,0.519799,0.000209,3,0.000219,0,0.041831,689,0.804905
3160,,,162,162,3,0.508656,0.51753,0.000165,5,0.000199,0,0.045012,587,0.717438
3170,,,193,193,3,0.510767,0.521154,0.000235,5,0.00023,0,0.040533,751,0.854837
3173,,,193,193,3,0.510767,0.521154,0.00024,3,0.000231,0,0.039454,731,0.845853
3196,,,197,197,3,0.510939,0.521556,0.000245,5,0.000234,0,0.039521,763,0.873356
3223,,,179,179,3,0.509624,0.519397,0.000205,5,0.000216,0,0.039922,636,0.789513
3309,,,186,186,3,0.510252,0.520312,0.000221,3,0.000223,0,0.039988,688,0.819441
3336,,,201,201,3,0.511226,0.522032,0.000257,3,0.000239,0,0.040945,823,0.887448
3372,,,182,182,3,0.510024,0.519873,0.000211,6,0.000219,0,0.041467,683,0.804811
3419,,,179,179,3,0.509909,0.51958,0.000206,1,0.000216,0,0.041554,662,0.785884
3538,,,184,184,3,0.510081,0.520056,0.000214,6,0.000221,0,0.040687,685,0.816964
3593,,,184,184,3,0.510252,0.520165,0.000217,1,0.000221,0,0.03742,630,0.809143
3612,,,219,219,2,0.512319,0.524045,0.000305,3,0.000257,0,0.038373,916,0.96907
3690,,,175,175,3,0.509624,0.519104,0.000194,2,0.000212,0,0.039278,598,0.776219
3732,,,196,196,3,0.510882,0.521446,0.000238,6,0.000233,0,0.040921,782,0.875558
3770,,,184,184,3,0.510195,0.520129,0.000209,0,0.000221,0,0.041815,704,0.823645
3861,,,185,185,3,0.510309,0.520275,0.000214,5,0.000222,0,0.040071,682,0.824551
3880,,,181,181,3,0.509966,0.519763,0.000206,5,0.000218,0,0.04027,656,0.805075
3897,,,182,182,3,0.510081,0.519909,0.000209,4,0.000219,0,0.037399,616,0.807667
4029,,,192,192,2,0.510767,0.52108,0.000237,2,0.00023,0,0.039921,732,0.844843
4054,,,168,168,3,0.509054,0.518226,0.000182,4,0.000205,0,0.039279,551,0.737522
4055,,,182,182,2,0.510195,0.519982,0.000207,2,0.000219,0,0.039767,655,0.809409
4076,,,185,185,3,0.510195,0.520202,0.000214,1,0.000222,0,0.040071,682,0.823784
4096,,,184,184,3,0.510252,0.520165,0.000216,3,0.000221,0,0.037479,631,0.812292
4112,,,180,180,3,0.510024,0.519726,0.000201,5,0.000217,0,0.038299,617,0.803172
4122,,,187,187,3,0.510309,0.520422,0.00022,0,0.000224,0,0.041228,717,0.829338
4138,,,157,157,3,0.508429,0.517018,0.000154,2,0.000193,0,0.041401,507,0.698563
4230,,,206,206,2,0.51157,0.522617,0.000269,2,0.000244,0,0.040208,849,0.908976
4300,,,184,184,2,0.510309,0.520202,0.000212,3,0.000221,0,0.041221,694,0.818815
4311,,,168,168,3,0.509225,0.518336,0.00018,6,0.000205,0,0.036213,508,0.743046
4323,,,201,201,3,0.511226,0.522032,0.000253,1,0.000238,0,0.041592,836,0.893771
4374,,,177,177,3,0.509681,0.519287,0.000198,3,0.000214,0,0.039034,608,0.786797
4436,,,154,154,3,0.508089,0.516579,0.00015,0,0.000191,0,0.042102,496,0.680641
4500,,,185,185,2,0.510366,0.520312,0.000212,3,0.000222,0,0.040952,697,0.826641
27,,,181,181,3,0.509852,0.51969,0.00021,6,0.000218,0,0.037324,608,0.799195
84,,,189,189,3,0.510481,0.520678,0.000225,1,0.000226,0,0.039908,709,0.83833
91,,,182,182,3,0.509852,0.519763,0.00021,5,0.000219,0,0.041042,676,0.803102
127,,,176,176,3,0.509738,0.51925,0.000193,2,0.000213,0,0.038636,595,0.78424
162,,,180,180,3,0.509909,0.519653,0.000204,4,0.000217,0,0.04072,656,0.798211
264,,,168,168,3,0.509282,0.518372,0.000175,3,0.000205,0,0.041132,577,0.749712
270,,,172,172,3,0.509225,0.518628,0.000187,2,0.000209,0,0.041548,611,0.760233
287,,,196,196,2,0.510996,0.52152,0.00024,6,0.000233,0,0.03956,756,0.872692
323,,,200,200,2,0.511226,0.521959,0.000254,1,0.000238,0,0.039698,790,0.885086
333,,,168,168,3,0.509111,0.518262,0.000177,1,0.000205,0,0.040776,572,0.747365
442,,,197,197,3,0.510996,0.521593,0.000247,6,0.000235,0,0.040765,787,0.871286
471,,,199,199,3,0.511054,0.521776,0.000248,5,0.000236,0,0.042282,833,0.886105
516,,,183,183,3,0.510138,0.520019,0.000212,1,0.00022,0,0.042275,704,0.80869
519,,,191,191,3,0.510653,0.520934,0.000233,2,0.000229,0,0.040672,738,0.841447
531,,,183,183,3,0.510138,0.520019,0.000212,6,0.00022,0,0.038672,644,0.809238
549,,,165,165,3,0.508884,0.517896,0.000169,1,0.000202,0,0.041981,568,0.735444
571,,,189,189,3,0.510424,0.520641,0.000228,4,0.000226,0,0.040583,721,0.834445
583,,,168,168,3,0.509054,0.518226,0.000175,0,0.000205,0,0.042558,597,0.748791
661,,,183,183,3,0.510195,0.520056,0.000208,1,0.00022,0,0.040954,682,0.813014
664,,,178,178,2,0.509966,0.519543,0.000202,5,0.000215,0,0.038723,610,0.785777
677,,,177,177,3,0.509567,0.519214,0.000198,3,0.000214,0,0.042244,658,0.781707
715,,,170,170,3,0.508941,0.518299,0.000183,4,0.000207,0,0.037174,534,0.751958
751,,,167,167,3,0.508941,0.518079,0.000176,3,0.000204,0,0.039752,551,0.736556
779,,,182,182,2,0.510195,0.519982,0.000208,5,0.000219,0,0.040253,663,0.810565
910,,,192,192,3,0.51071,0.521044,0.000233,1,0.000229,0,0.039976,733,0.851936
927,,,169,169,3,0.509282,0.518445,0.000177,1,0.000206,0,0.040716,578,0.755063
954,,,182,182,3,0.510138,0.519946,0.00021,1,0.000219,0,0.039949,658,0.804972
1028,,,181,181,3,0.509852,0.51969,0.000209,1,0.000218,0,0.040331,657,0.797876
1186,,,186,186,3,0.510309,0.520348,0.000217,3,0.000223,0,0.038303,659,0.828084
1200,,,185,185,3,0.510309,0.520275,0.000211,5,0.000222,0,0.042186,718,0.825539
1229,,,170,170,3,0.509339,0.518555,0.000181,0,0.000207,0,0.040724,585,0.754046
1317,,,192,192,3,0.510653,0.521007,0.000232,4,0.000229,0,0.038831,712,0.85227
1394,,,160,160,3,0.508656,0.517384,0.000164,3,0.000197,0,0.039151,498,0.703221
1436,,,161,161,3,0.5086,0.517421,0.000157,6,0.000197,0,0.042158,543,0.723342
1454,,,184,184,3,0.510138,0.520092,0.000218,4,0.000222,0,0.042587,717,0.806471
1549,,,202,202,3,0.511168,0.522069,0.000259,1,0.00024,0,0.041525,843,0.893603
1558,,,178,178,3,0.509795,0.519433,0.000199,6,0.000215,0,0.040056,631,0.786687
1577,,,167,167,2,0.509339,0.518336,0.00018,6,0.000204,0,0.040762,565,0.731595
1708,,,179,179,2,0.510024,0.519653,0.000201,2,0.000216,0,0.041178,656,0.793566
1756,,,171,171,3,0.509282,0.518592,0.000186,6,0.000208,0,0.039491,574,0.753638
1766,,,206,206,2,0.51157,0.522617,0.000272,1,0.000244,0,0.038693,817,0.908766
1788,,,193,193,3,0.510653,0.52108,0.000234,2,0.00023,0,0.039724,736,0.856961
1814,,,176,176,3,0.509681,0.519214,0.000197,2,0.000213,0,0.037013,570,0.780035
1860,,,191,191,3,0.510595,0.520897,0.000228,2,0.000228,0,0.041279,749,0.847986
1932,,,198,198,3,0.511054,0.521703,0.000248,1,0.000235,0,0.040712,794,0.878779
1971,,,178,178,3,0.509852,0.51947,0.000202,1,0.000215,0,0.039802,627,0.785141
1988,,,172,172,3,0.509396,0.518738,0.000185,1,0.000209,0,0.041548,611,0.764915
1989,,,192,192,3,0.510653,0.521007,0.000227,6,0.000229,0,0.041939,769,0.859849
2053,,,166,166,3,0.50877,0.517896,0.000173,5,0.000203,0,0.04038,553,0.7362
2172,,,156,156,3,0.508316,0.516872,0.000154,5,0.000193,0,0.043011,520,0.688891
2195,,,205,205,2,0.511513,0.522508,0.000264,4,0.000243,0,0.042037,879,0.910932
2308,,,185,185,3,0.510309,0.520275,0.000215,5,0.000222,0,0.039248,668,0.822128
2475,,,189,189,3,0.510538,0.520714,0.000225,1,0.000226,0,0.040245,715,0.841687
2522,,,192,192,3,0.510424,0.520861,0.00023,1,0.000229,0,0.041339,758,0.856329
2555,,,175,175,3,0.509567,0.519067,0.000193,1,0.000212,0,0.041248,628,0.77444
2629,,,186,186,3,0.510366,0.520385,0.000212,6,0.000223,0,0.043011,740,0.834275
2651,,,210,210,2,0.5118,0.523057,0.000281,1,0.000248,0,0.039964,877,0.928717
2740,,,176,176,3,0.509624,0.519177,0.000194,4,0.000213,0,0.040714,627,0.780202
2843,,,163,163,3,0.508884,0.51775,0.000169,4,0.0002,0,0.04037,533,0.71736
2906,,,183,183,3,0.510195,0.520056,0.000215,3,0.00022,0,0.039572,659,0.80469
3006,,,178,178,3,0.50951,0.51925,0.000197,5,0.000215,0,0.041579,655,0.795895
3085,,,182,182,3,0.509909,0.519799,0.000206,4,0.000219,0,0.040556,668,0.810121
3114,,,196,196,3,0.510882,0.521446,0.000242,2,0.000233,0,0.040084,766,0.872397
3188,,,166,166,3,0.508713,0.51786,0.000177,0,0.000203,0,0.03797,520,0.730836
3190,,,203,203,3,0.511341,0.522252,0.000259,0,0.000241,0,0.039409,808,0.902073
3265,,,196,196,3,0.510882,0.521446,0.000241,2,0.000233,0,0.041915,801,0.871614
3359,,,150,150,3,0.507975,0.516213,0.000142,1,0.000186,0,0.038837,434,0.664681
3452,,,201,201,3,0.511111,0.521959,0.000257,5,0.000239,0,0.038657,777,0.888392
3495,,,175,175,3,0.50951,0.519031,0.000193,2,0.000212,0,0.039343,599,0.775868
3508,,,182,182,3,0.509852,0.519763,0.000209,3,0.000219,0,0.042135,694,0.806373
3517,,,162,162,3,0.508543,0.517457,0.000165,6,0.000199,0,0.039721,518,0.716697
3622,,,197,197,3,0.510882,0.52152,0.000248,0,0.000235,0,0.0389,751,0.869113
3679,,,202,202,2,0.511341,0.522178,0.000257,4,0.00024,0,0.040589,824,0.897446
3717,,,174,174,3,0.509339,0.518848,0.00019,1,0.000211,0,0.040795,614,0.772003
3729,,,193,193,3,0.510767,0.521154,0.000239,6,0.000231,0,0.037295,691,0.851943
3793,,,182,182,3,0.510138,0.519946,0.000209,6,0.000219,0,0.040253,663,0.805919
3840,,,188,188,3,0.510366,0.520531,0.000228,1,0.000226,0,0.037604,661,0.825518
3876,,,199,199,3,0.511111,0.521812,0.000249,5,0.000236,0,0.040303,794,0.883423
3881,,,175,175,3,0.509624,0.519104,0.000195,2,0.000212,0,0.038292,583,0.77124
3940,,,173,173,3,0.50951,0.518884,0.000188,2,0.00021,0,0.041135,612,0.768659
3959,,,176,176,3,0.509738,0.51925,0.000198,2,0.000213,0,0.041299,636,0.775072
3984,,,169,169,3,0.509339,0.518482,0.000181,3,0.000206,0,0.038884,552,0.74823
4040,,,182,182,3,0.509909,0.519799,0.000211,5,0.000219,0,0.040253,663,0.802927
4168,,,167,167,3,0.508997,0.518116,0.000174,1,0.000204,0,0.039175,543,0.743645
4225,,,167,167,3,0.509225,0.518262,0.00018,6,0.000204,0,0.039103,542,0.733293
4265,,,196,196,3,0.510939,0.521483,0.000243,6,0.000234,0,0.039403,753,0.867257
4301,,,194,194,3,0.510824,0.521263,0.000239,0,0.000231,0,0.039474,739,0.859826
4363,,,167,167,3,0.509282,0.518299,0.000173,6,0.000204,0,0.03867,536,0.745639
4368,,,185,185,3,0.510195,0.520202,0.000217,2,0.000222,0,0.041128,700,0.818992
4411,,,172,172,3,0.509567,0.518848,0.000184,3,0.000209,0,0.041276,607,0.766582
18,,,177,177,3,0.509624,0.51925,0.000204,0,0.000214,0,0.038521,600,0.773724
129,,,187,187,3,0.510309,0.520422,0.000224,5,0.000224,0,0.038698,673,0.82392
179,,,176,176,3,0.509624,0.519177,0.000192,4,0.000213,0,0.042597,656,0.786566
255,,,169,169,3,0.509168,0.518372,0.00018,1,0.000206,0,0.040223,571,0.749704
272,,,170,170,3,0.509339,0.518555,0.000182,6,0.000207,0,0.04149,596,0.753411
337,,,173,173,3,0.509453,0.518848,0.000195,4,0.00021,0,0.04053,603,0.75828
342,,,179,179,3,0.509909,0.51958,0.000199,0,0.000216,0,0.039797,634,0.799081
452,,,186,186,3,0.510309,0.520348,0.000217,6,0.000223,0,0.040453,696,0.826603
464,,,193,193,3,0.510595,0.521044,0.000233,4,0.00023,0,0.039886,739,0.855562
597,,,180,180,3,0.509852,0.519616,0.000206,2,0.000217,0,0.040099,646,0.792435
680,,,173,173,3,0.509282,0.518738,0.000189,6,0.00021,0,0.039454,587,0.765605
714,,,210,210,2,0.5118,0.523057,0.000279,2,0.000248,0,0.041285,906,0.930583
767,,,172,172,3,0.509168,0.518592,0.000184,1,0.000209,0,0.04046,595,0.765593
945,,,185,185,3,0.510309,0.520275,0.000216,0,0.000222,0,0.039483,672,0.821138
1047,,,165,165,3,0.508941,0.517933,0.000169,2,0.000202,0,0.040429,547,0.736308
1054,,,181,181,3,0.509909,0.519726,0.000207,1,0.000218,0,0.040638,662,0.801236
1238,,,175,175,2,0.509795,0.519214,0.000192,3,0.000212,0,0.039672,604,0.779545
1406,,,174,174,3,0.509624,0.519031,0.000191,5,0.000211,0,0.041525,625,0.770426
1437,,,211,211,2,0.511858,0.523166,0.000283,2,0.000249,0,0.03972,880,0.932637
1447,,,185,185,3,0.510252,0.520239,0.000218,1,0.000222,0,0.03866,658,0.815884
1485,,,202,202,3,0.511283,0.522142,0.000259,6,0.00024,0,0.040294,818,0.893758
1565,,,168,168,3,0.509111,0.518262,0.000179,3,0.000205,0,0.039706,557,0.742379
1590,,,170,170,3,0.509396,0.518592,0.000184,6,0.000207,0,0.03968,570,0.747907
1748,,,195,195,3,0.510882,0.521373,0.000243,5,0.000233,0,0.039968,756,0.861231
1750,,,170,170,3,0.509111,0.518409,0.000181,2,0.000207,0,0.041559,597,0.754108
1951,,,187,187,3,0.510424,0.520495,0.000224,3,0.000225,0,0.039848,693,0.819474
1963,,,164,164,2,0.509168,0.518006,0.000167,1,0.000201,0,0.041299,552,0.7328
1990,,,203,203,3,0.511283,0.522215,0.000258,4,0.000241,0,0.041165,844,0.903058
2158,,,195,195,3,0.510882,0.521373,0.000241,4,0.000233,0,0.038329,725,0.859919
2220,,,170,170,3,0.509396,0.518592,0.000181,2,0.000207,0,0.038009,546,0.753521
2221,,,163,163,3,0.508429,0.517457,0.000168,2,0.0002,0,0.0384,507,0.72006
2440,,,169,169,3,0.509111,0.518336,0.000179,4,0.000206,0,0.038955,553,0.748195
2572,,,176,176,3,0.509681,0.519214,0.000196,5,0.000213,0,0.041494,639,0.776379
2647,,,177,177,3,0.509852,0.519397,0.000196,2,0.000214,0,0.041281,643,0.785442
2649,,,173,173,3,0.509396,0.518811,0.000193,0,0.00021,0,0.040395,601,0.759561
2814,,,185,185,3,0.510138,0.520165,0.000215,6,0.000222,0,0.040306,686,0.820052
2973,,,159,159,3,0.508316,0.517091,0.000157,0,0.000195,0,0.038054,478,0.7099
2978,,,175,175,3,0.509681,0.519141,0.000192,0,0.000212,0,0.040394,615,0.773899
3084,,,186,186,3,0.510195,0.520275,0.000217,3,0.000223,0,0.042953,739,0.825307
3108,,,175,175,3,0.509567,0.519067,0.000191,4,0.000212,0,0.042233,643,0.777206
3110,,,183,183,3,0.510195,0.520056,0.000207,3,0.00022,0,0.043055,717,0.816809
3144,,,195,195,2,0.510939,0.52141,0.000242,6,0.000233,0,0.038541,729,0.861016
3284,,,170,170,3,0.509282,0.518519,0.000179,2,0.000207,0,0.04149,596,0.756303
3457,,,184,184,3,0.510195,0.520129,0.000213,1,0.000221,0,0.040033,674,0.816723
3542,,,165,165,3,0.509054,0.518006,0.000174,0,0.000202,0,0.040429,547,0.723791
3551,,,156,156,3,0.508486,0.516981,0.000151,5,0.000192,0,0.040695,492,0.695129
3585,,,167,167,3,0.508941,0.518079,0.000175,5,0.000204,0,0.03766,522,0.743705
3601,,,187,187,3,0.510366,0.520458,0.000221,6,0.000224,0,0.040653,707,0.830656
3611,,,182,182,3,0.510024,0.519873,0.000205,1,0.000219,0,0.03916,645,0.811815
3725,,,179,179,3,0.509795,0.519507,0.000198,6,0.000216,0,0.041931,668,0.798528
3741,,,169,169,3,0.509168,0.518372,0.000177,0,0.000206,0,0.040504,575,0.755199
3785,,,175,175,3,0.509396,0.518958,0.000191,1,0.000212,0,0.04046,616,0.778634
3805,,,189,189,3,0.510538,0.520714,0.000226,2,0.000226,0,0.039683,705,0.837312
3824,,,154,154,3,0.508146,0.516615,0.000149,0,0.000191,0,0.043714,515,0.681781
3924,,,183,183,3,0.510195,0.520056,0.000209,3,0.00022,0,0.044076,734,0.814719
3937,,,165,165,3,0.50877,0.517823,0.000169,0,0.000202,0,0.04065,550,0.736418
3997,,,186,186,3,0.510366,0.520385,0.000216,4,0.000223,0,0.04057,698,0.824364
4013,,,189,189,3,0.510481,0.520678,0.000228,3,0.000226,0,0.041484,737,0.833577
4028,,,200,200,2,0.511226,0.521959,0.000252,0,0.000237,0,0.040201,800,0.88863
4056,,,194,194,2,0.510882,0.5213,0.000235,6,0.000231,0,0.039635,742,0.862862
4103,,,176,176,3,0.509738,0.51925,0.000195,1,0.000213,0,0.041364,637,0.782878
4106,,,200,200,3,0.511111,0.521886,0.000254,2,0.000238,0,0.040352,803,0.88301
4130,,,187,187,3,0.510366,0.520458,0.000221,5,0.000224,0,0.042838,745,0.829486
4133,,,178,178,3,0.509852,0.51947,0.000202,0,0.000215,0,0.038405,605,0.785544
4160,,,190,190,3,0.510595,0.520824,0.000228,0,0.000227,0,0.043442,780,0.839725
4174,,,190,190,3,0.510595,0.520824,0.000226,2,0.000227,0,0.039209,704,0.845021
4175,,,177,177,3,0.509738,0.519324,0.000198,1,0.000214,0,0.041217,642,0.781435
4188,,,180,180,3,0.509966,0.51969,0.000199,5,0.000217,0,0.041465,668,0.807146
4238,,,192,192,2,0.510767,0.52108,0.000233,2,0.000229,0,0.041449,760,0.850536
4296,,,188,188,2,0.510538,0.520641,0.000224,6,0.000225,0,0.038685,680,0.8332
4334,,,163,163,3,0.508713,0.51764,0.000169,5,0.0002,0,0.039234,518,0.719611
4383,,,188,188,2,0.510538,0.520641,0.000224,4,0.000225,0,0.039652,697,0.829304
4412,,,196,196,3,0.510767,0.521373,0.000239,2,0.000233,0,0.040345,771,0.872867
4454,,,180,180,3,0.509966,0.51969,0.000207,6,0.000217,0,0.038299,617,0.793974
4460,,,162,162,3,0.508827,0.51764,0.000163,0,0.000199,0,0.038954,508,0.721832
4461,,,172,172,3,0.509168,0.518592,0.000185,0,0.000209,0,0.04148,610,0.765699
4502,,,167,167,3,0.509225,0.518262,0.000175,5,0.000204,0,0.041988,582,0.741217
4506,,,170,170,3,0.509453,0.518628,0.000179,2,0.000207,0,0.042882,616,0.760267
4552,,,187,187,3,0.510309,0.520422,0.000219,2,0.000224,0,0.042436,738,0.832788
190,,,183,183,2,0.510252,0.520092,0.000213,5,0.00022,0,0.041614,693,0.805946
223,,,181,181,3,0.510024,0.519799,0.000211,1,0.000218,0,0.038735,631,0.793698
224,,,149,149,3,0.507579,0.515883,0.000136,4,0.000185,0,0.044622,492,0.666033
335,,,184,184,3,0.510195,0.520129,0.000217,4,0.000221,0,0.03938,663,0.809232
344,,,167,167,3,0.509111,0.518189,0.000176,1,0.000204,0,0.038742,537,0.741967
447,,,166,166,3,0.508997,0.518043,0.000172,6,0.000203,0,0.041402,567,0.738543
483,,,191,191,3,0.510595,0.520897,0.000229,4,0.000228,0,0.037917,688,0.847384
541,,,190,190,3,0.510481,0.520751,0.000226,2,0.000227,0,0.040991,736,0.846205
592,,,177,177,2,0.509909,0.519433,0.000195,2,0.000214,0,0.040896,637,0.78778
685,,,201,201,2,0.511283,0.522069,0.000254,0,0.000238,0,0.037711,758,0.893869
695,,,170,170,3,0.509339,0.518555,0.00018,4,0.000207,0,0.040654,584,0.756478
772,,,185,185,3,0.510195,0.520202,0.000214,6,0.000222,0,0.03913,666,0.8231
803,,,175,175,3,0.509624,0.519104,0.000193,6,0.000212,0,0.040722,620,0.773976
810,,,193,193,3,0.510653,0.52108,0.00024,5,0.000231,0,0.039832,738,0.849043
838,,,190,190,2,0.510653,0.520861,0.000234,5,0.000228,0,0.038652,694,0.834792
963,,,166,166,3,0.509225,0.518189,0.000172,2,0.000203,0,0.039942,547,0.738334
968,,,200,200,3,0.511168,0.521922,0.000258,1,0.000238,0,0.039698,790,0.879683
1027,,,184,184,3,0.510081,0.520056,0.000219,1,0.000222,0,0.040508,682,0.805766
1033,,,170,170,3,0.509339,0.518555,0.000184,4,0.000207,0,0.038984,560,0.750352
1113,,,163,163,3,0.508827,0.517713,0.000166,1,0.0002,0,0.042263,558,0.723353
1190,,,173,173,3,0.509453,0.518848,0.000187,2,0.00021,0,0.037572,559,0.77157
1258,,,177,177,3,0.509738,0.519324,0.000196,3,0.000214,0,0.039805,620,0.786929
1322,,,193,193,3,0.51071,0.521117,0.000241,3,0.000231,0,0.037457,694,0.847742
1350,,,185,185,2,0.510366,0.520312,0.000214,1,0.000222,0,0.042068,716,0.823223
