Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4116,,,218,218,2,0.512261,0.523935,0.000191,0.014159,0.014159,3,0.000212,0,0.049212,1164,0.782708
4136,,,249,249,2,0.514054,0.527339,0.00025,0.016197,0.016197,3,0.000237,0,0.049715,1535,0.895363
4145,,,233,233,2,0.513127,0.525582,0.000217,0.015146,0.015146,2,0.000224,0,0.052464,1418,0.837275
4149,,,198,198,3,0.511054,0.521703,0.000156,0.012917,0.012917,3,0.000195,0,0.050249,980,0.714078
4152,,,213,213,2,0.511973,0.523386,0.000183,0.013828,0.013828,3,0.000208,0,0.048631,1098,0.764441
4229,,,234,234,2,0.513185,0.525692,0.000218,0.015282,0.015282,0,0.000225,0,0.051942,1416,0.844733
4234,,,237,237,2,0.513358,0.526021,0.000223,0.01548,0.01548,4,0.000227,0,0.052314,1463,0.855696
4276,,,234,234,2,0.513185,0.525692,0.000221,0.015218,0.015218,7,0.000225,0,0.048164,1313,0.841243
4293,,,232,232,2,0.513069,0.525472,0.000217,0.015069,0.015069,8,0.000223,0,0.049672,1331,0.833024
4335,,,212,212,2,0.511915,0.523276,0.000178,0.013862,0.013862,5,0.000207,0,0.05021,1123,0.766262
4367,,,244,244,2,0.513764,0.52679,0.000238,0.015896,0.015896,5,0.000233,0,0.052284,1550,0.878682
4452,,,215,215,2,0.512088,0.523606,0.000186,0.013971,0.013971,0,0.000209,0,0.049076,1129,0.772357
4534,,,214,214,2,0.512031,0.523496,0.000185,0.01388,0.01388,5,0.000209,0,0.050678,1155,0.767332
16,,,213,213,2,0.511973,0.523386,0.00018,0.013948,0.013948,7,0.000208,0,0.050935,1150,0.771018
77,,,237,237,2,0.513358,0.526021,0.000227,0.015403,0.015403,0,0.000228,0,0.048952,1369,0.851511
112,,,215,215,2,0.512088,0.523606,0.000188,0.013912,0.013912,2,0.00021,0,0.050163,1154,0.769136
154,,,238,238,2,0.513416,0.526131,0.000229,0.015451,0.015451,1,0.000228,0,0.049888,1407,0.854158
250,,,249,249,3,0.513995,0.527302,0.000252,0.016138,0.016138,0,0.000237,0,0.050687,1565,0.89209
291,,,239,239,2,0.513474,0.526241,0.000232,0.015454,0.015454,8,0.000229,0,0.051299,1459,0.854392
473,,,211,211,2,0.511858,0.523166,0.00018,0.013696,0.013696,0,0.000206,0,0.049425,1095,0.757156
595,,,248,248,2,0.513995,0.527229,0.000248,0.016106,0.016106,1,0.000237,0,0.050477,1546,0.890349
598,,,237,237,2,0.513358,0.526021,0.000226,0.015421,0.015421,7,0.000227,0,0.050526,1413,0.852454
604,,,223,223,2,0.512549,0.524484,0.000202,0.014459,0.014459,8,0.000216,0,0.04957,1227,0.799345
619,,,205,205,2,0.511513,0.522508,0.000171,0.013246,0.013246,7,0.000201,0,0.051076,1068,0.732351
638,,,240,240,2,0.513532,0.52635,0.000232,0.015587,0.015587,8,0.00023,0,0.050384,1445,0.86167
673,,,210,210,2,0.5118,0.523057,0.000177,0.013674,0.013674,6,0.000205,0,0.051037,1120,0.755889
751,,,235,235,2,0.513242,0.525801,0.000219,0.015368,0.015368,0,0.000226,0,0.051755,1423,0.84947
836,,,249,249,2,0.514054,0.527339,0.000248,0.016245,0.016245,7,0.000237,0,0.049067,1515,0.897958
838,,,234,234,2,0.513185,0.525692,0.000223,0.01513,0.01513,6,0.000225,0,0.048384,1319,0.836446
898,,,237,237,2,0.513358,0.526021,0.000222,0.015517,0.015517,7,0.000227,0,0.052814,1477,0.857701
916,,,205,205,2,0.511513,0.522508,0.000167,0.013363,0.013363,7,0.000201,0,0.050215,1050,0.738716
1008,,,214,214,2,0.512031,0.523496,0.000184,0.013914,0.013914,1,0.000209,0,0.049537,1129,0.769193
1017,,,244,244,2,0.513764,0.52679,0.000238,0.015895,0.015895,6,0.000233,0,0.051103,1515,0.878657
1072,,,244,244,2,0.513764,0.52679,0.00024,0.015862,0.015862,1,0.000233,0,0.050563,1499,0.876853
1106,,,228,228,2,0.512838,0.525033,0.000209,0.014804,0.014804,3,0.00022,0,0.049695,1286,0.818383
1232,,,246,246,2,0.513879,0.527009,0.00024,0.016115,0.016115,5,0.000235,0,0.049942,1505,0.890736
1257,,,226,226,2,0.512722,0.524813,0.000203,0.014764,0.014764,4,0.000218,0,0.050541,1285,0.816149
1311,,,246,246,2,0.513879,0.527009,0.000247,0.015896,0.015896,5,0.000235,0,0.04971,1498,0.878786
1383,,,230,230,2,0.512953,0.525253,0.000213,0.014935,0.014935,7,0.000222,0,0.050047,1318,0.825602
1485,,,260,260,2,0.514693,0.528546,0.000276,0.01681,0.01681,8,0.000247,0,0.049005,1650,0.929299
1601,,,235,235,2,0.513242,0.525801,0.000222,0.015273,0.015273,0,0.000226,0,0.052228,1436,0.844292
1606,,,236,236,2,0.5133,0.525911,0.000225,0.015323,0.015323,0,0.000227,0,0.048972,1358,0.847074
1626,,,249,249,2,0.514054,0.527339,0.000249,0.016213,0.016213,2,0.000237,0,0.049585,1531,0.89623
1661,,,202,202,2,0.511341,0.522178,0.000163,0.013137,0.013137,5,0.000199,0,0.050441,1024,0.726261
1697,,,229,229,2,0.512896,0.525143,0.000208,0.014999,0.014999,8,0.000221,0,0.050793,1326,0.829082
1816,,,203,203,2,0.511398,0.522288,0.000162,0.013316,0.013316,0,0.000199,0,0.051407,1054,0.736068
1857,,,222,222,2,0.512492,0.524374,0.000197,0.014492,0.014492,2,0.000215,0,0.051649,1267,0.801112
1871,,,240,240,2,0.513532,0.52635,0.00023,0.015698,0.015698,2,0.00023,0,0.049686,1425,0.867726
1876,,,215,215,2,0.512088,0.523606,0.000182,0.014096,0.014096,7,0.000209,0,0.052771,1214,0.77918
2012,,,215,215,2,0.512088,0.523606,0.000186,0.014007,0.014007,0,0.000209,0,0.048511,1116,0.774296
2023,,,228,228,2,0.512838,0.525033,0.000207,0.01489,0.01489,2,0.00022,0,0.050738,1313,0.823071
2033,,,203,203,3,0.511341,0.522252,0.000164,0.013209,0.013209,5,0.0002,0,0.051797,1062,0.730206
2113,,,235,235,2,0.513242,0.525801,0.000221,0.015315,0.015315,0,0.000226,0,0.049936,1373,0.846545
2140,,,220,220,2,0.512376,0.524155,0.000193,0.014356,0.014356,0,0.000213,0,0.049938,1203,0.793579
2262,,,235,235,2,0.513242,0.525801,0.000223,0.015277,0.015277,2,0.000226,0,0.049136,1351,0.844565
2290,,,210,210,2,0.5118,0.523057,0.000175,0.013713,0.013713,7,0.000205,0,0.050262,1103,0.758008
2344,,,258,258,2,0.514576,0.528327,0.000267,0.016833,0.016833,0,0.000245,0,0.049618,1645,0.930484
2363,,,217,217,2,0.512203,0.523825,0.000192,0.014042,0.014042,2,0.000211,0,0.049497,1160,0.776333
2389,,,239,239,2,0.513474,0.526241,0.000231,0.015537,0.015537,1,0.000229,0,0.048522,1380,0.858877
2413,,,233,233,2,0.513127,0.525582,0.000217,0.015194,0.015194,2,0.000224,0,0.052538,1420,0.839885
2434,,,210,210,2,0.5118,0.523057,0.000178,0.013607,0.013607,0,0.000205,0,0.049305,1082,0.752295
2577,,,239,239,2,0.513474,0.526241,0.000226,0.015642,0.015642,8,0.000229,0,0.05144,1463,0.864608
2588,,,229,229,2,0.512896,0.525143,0.000212,0.01491,0.01491,5,0.000221,0,0.048686,1271,0.824212
2662,,,215,215,2,0.512088,0.523606,0.000189,0.013882,0.013882,7,0.00021,0,0.049815,1146,0.767524
2697,,,246,246,2,0.513879,0.527009,0.000246,0.015928,0.015928,2,0.000235,0,0.049876,1503,0.880544
2701,,,254,254,2,0.514344,0.527888,0.000262,0.01644,0.01644,4,0.000242,0,0.048022,1543,0.908859
2738,,,240,240,2,0.513532,0.52635,0.000232,0.015618,0.015618,3,0.00023,0,0.048536,1392,0.863364
2764,,,229,229,2,0.512896,0.525143,0.00021,0.014912,0.014912,2,0.000221,0,0.049912,1303,0.824292
2777,,,227,227,2,0.51278,0.524923,0.000208,0.014773,0.014773,1,0.000219,0,0.049862,1279,0.81667
2787,,,206,206,2,0.51157,0.522617,0.000169,0.013452,0.013452,8,0.000202,0,0.049491,1045,0.74359
2818,,,248,248,2,0.513995,0.527229,0.000247,0.016145,0.016145,1,0.000236,0,0.050836,1557,0.892481
2840,,,237,237,2,0.513358,0.526021,0.000226,0.015432,0.015432,5,0.000227,0,0.049524,1385,0.853066
2855,,,217,217,2,0.512203,0.523825,0.000186,0.014244,0.014244,2,0.000211,0,0.053379,1251,0.78731
2860,,,214,214,2,0.512031,0.523496,0.000182,0.013968,0.013968,0,0.000208,0,0.049449,1127,0.772162
2957,,,243,243,2,0.513706,0.52668,0.00024,0.015709,0.015709,0,0.000233,0,0.048362,1422,0.868493
2967,,,228,228,2,0.512838,0.525033,0.00021,0.014771,0.014771,2,0.00022,0,0.049192,1273,0.816547
3093,,,225,225,2,0.512665,0.524704,0.000205,0.014577,0.014577,0,0.000218,0,0.048968,1234,0.805872
3106,,,237,237,2,0.513358,0.526021,0.000225,0.015417,0.015417,7,0.000227,0,0.04838,1353,0.852236
3118,,,225,225,2,0.512665,0.524704,0.000203,0.01464,0.01464,2,0.000218,0,0.04996,1259,0.80927
3191,,,213,213,2,0.511973,0.523386,0.000184,0.013774,0.013774,6,0.000208,0,0.048366,1092,0.761497
3195,,,198,198,2,0.511111,0.521739,0.000158,0.012836,0.012836,7,0.000196,0,0.0523,1020,0.709647
3238,,,239,239,2,0.513474,0.526241,0.000232,0.015491,0.015491,1,0.000229,0,0.050455,1435,0.856399
3279,,,257,257,2,0.514518,0.528217,0.000267,0.016685,0.016685,7,0.000244,0,0.048243,1587,0.922381
3386,,,229,229,2,0.512896,0.525143,0.000214,0.01478,0.01478,6,0.000221,0,0.049682,1297,0.817139
3399,,,223,223,2,0.512549,0.524484,0.000199,0.014537,0.014537,0,0.000216,0,0.049691,1230,0.803582
3400,,,227,227,2,0.51278,0.524923,0.000205,0.014832,0.014832,8,0.000219,0,0.050953,1307,0.819854
3473,,,225,225,2,0.512665,0.524704,0.000202,0.014708,0.014708,7,0.000217,0,0.048214,1215,0.813022
3475,,,253,253,2,0.514286,0.527778,0.000262,0.016354,0.016354,6,0.000241,0,0.04856,1548,0.904115
3500,,,234,234,2,0.513185,0.525692,0.000216,0.015304,0.015304,2,0.000225,0,0.051686,1409,0.845924
3600,,,236,236,2,0.5133,0.525911,0.000223,0.0154,0.0154,5,0.000227,0,0.051064,1416,0.851259
3684,,,226,226,2,0.512722,0.524813,0.000206,0.014659,0.014659,7,0.000219,0,0.05117,1301,0.810369
3807,,,233,233,2,0.513127,0.525582,0.000214,0.015242,0.015242,7,0.000224,0,0.051206,1384,0.842487
3858,,,214,214,3,0.511973,0.523459,0.000186,0.013852,0.013852,6,0.000209,0,0.048528,1106,0.765781
3882,,,206,206,2,0.51157,0.522617,0.000173,0.013328,0.013328,2,0.000202,0,0.047596,1005,0.736858
3960,,,206,206,2,0.51157,0.522617,0.000171,0.013385,0.013385,4,0.000202,0,0.050107,1058,0.739953
3994,,,235,235,2,0.513242,0.525801,0.000223,0.015247,0.015247,8,0.000226,0,0.050373,1385,0.84287
4052,,,236,236,2,0.5133,0.525911,0.000223,0.015371,0.015371,0,0.000227,0,0.052578,1458,0.849688
4058,,,200,200,2,0.511226,0.521959,0.00016,0.013044,0.013044,7,0.000197,0,0.048241,960,0.721069
4067,,,243,243,2,0.513706,0.52668,0.000239,0.015767,0.015767,7,0.000232,0,0.049485,1455,0.871623
4078,,,213,213,2,0.511973,0.523386,0.000182,0.01387,0.01387,5,0.000208,0,0.049783,1124,0.766746
4195,,,238,238,2,0.513416,0.526131,0.000228,0.015509,0.015509,1,0.000228,0,0.048647,1372,0.857312
4330,,,221,221,2,0.512434,0.524264,0.000193,0.014488,0.014488,7,0.000214,0,0.05146,1251,0.800795
4338,,,236,236,2,0.5133,0.525911,0.00022,0.015453,0.015453,7,0.000226,0,0.051893,1439,0.854184
4346,,,246,246,2,0.513879,0.527009,0.000245,0.015925,0.015925,8,0.000235,0,0.051369,1548,0.8804
4383,,,235,235,2,0.513242,0.525801,0.000224,0.015203,0.015203,8,0.000226,0,0.048809,1342,0.840481
4419,,,230,230,2,0.512953,0.525253,0.000209,0.015065,0.015065,0,0.000221,0,0.050313,1325,0.832714
4427,,,235,235,2,0.513242,0.525801,0.000224,0.015234,0.015234,5,0.000226,0,0.048445,1332,0.84216
4431,,,213,213,3,0.511915,0.523349,0.000183,0.013804,0.013804,5,0.000208,0,0.050492,1140,0.763113
4453,,,233,233,2,0.513127,0.525582,0.000217,0.0152,0.0152,7,0.000224,0,0.048394,1308,0.84021
4544,,,225,225,2,0.512665,0.524704,0.000203,0.014658,0.014658,1,0.000218,0,0.050595,1275,0.810289
17,,,236,236,2,0.5133,0.525911,0.000222,0.015409,0.015409,2,0.000227,0,0.05092,1412,0.851788
18,,,231,231,2,0.513011,0.525362,0.000214,0.015035,0.015035,2,0.000223,0,0.049162,1306,0.831129
25,,,243,243,2,0.513706,0.52668,0.000235,0.015878,0.015878,4,0.000232,0,0.050029,1471,0.877695
129,,,220,220,2,0.512376,0.524155,0.000198,0.014194,0.014194,5,0.000214,0,0.050934,1227,0.784709
321,,,245,245,2,0.513822,0.526899,0.000243,0.015874,0.015874,6,0.000234,0,0.048344,1445,0.877549
427,,,231,231,2,0.513011,0.525362,0.000214,0.01506,0.01506,6,0.000222,0,0.050856,1351,0.832466
485,,,207,207,2,0.511628,0.522727,0.000172,0.013475,0.013475,8,0.000203,0,0.04906,1046,0.744904
520,,,227,227,2,0.51278,0.524923,0.000205,0.014855,0.014855,5,0.000219,0,0.048965,1256,0.821155
521,,,224,224,2,0.512607,0.524594,0.000203,0.014544,0.014544,7,0.000217,0,0.048326,1207,0.804038
602,,,263,263,2,0.514867,0.528876,0.000281,0.017042,0.017042,8,0.000249,0,0.048936,1686,0.942127
613,,,216,216,2,0.512146,0.523715,0.000192,0.0139,0.0139,1,0.000211,0,0.047717,1108,0.768498
621,,,210,210,2,0.5118,0.523057,0.000176,0.013685,0.013685,2,0.000205,0,0.051037,1120,0.756451
748,,,240,240,3,0.513474,0.526314,0.000226,0.015776,0.015776,2,0.00023,0,0.051987,1491,0.871984
760,,,253,253,2,0.514286,0.527778,0.000259,0.016449,0.016449,0,0.000241,0,0.050223,1601,0.909305
821,,,216,216,2,0.512146,0.523715,0.000185,0.014143,0.014143,7,0.00021,0,0.049225,1143,0.781777
869,,,254,254,2,0.514344,0.527888,0.000262,0.01643,0.01643,8,0.000242,0,0.051819,1665,0.908356
966,,,245,245,2,0.513822,0.526899,0.00024,0.015966,0.015966,5,0.000234,0,0.050117,1498,0.882605
1070,,,222,222,2,0.512492,0.524374,0.000194,0.014536,0.014536,3,0.000215,0,0.052423,1286,0.803526
1075,,,230,230,2,0.512953,0.525253,0.000214,0.014935,0.014935,0,0.000222,0,0.048073,1266,0.825631
1089,,,206,206,2,0.51157,0.522617,0.000173,0.013316,0.013316,8,0.000202,0,0.049159,1038,0.736188
1152,,,233,233,2,0.513127,0.525582,0.000218,0.015193,0.015193,0,0.000224,0,0.049467,1337,0.839833
1155,,,224,224,2,0.512607,0.524594,0.000201,0.014601,0.014601,7,0.000217,0,0.05177,1293,0.807105
1274,,,215,215,2,0.512088,0.523606,0.000187,0.013982,0.013982,6,0.000209,0,0.049902,1148,0.772962
1370,,,240,240,2,0.513532,0.52635,0.000234,0.015583,0.015583,8,0.00023,0,0.046234,1326,0.861442
1385,,,219,219,2,0.512319,0.524045,0.000193,0.014217,0.014217,2,0.000213,0,0.051736,1235,0.785935
1425,,,211,211,2,0.511858,0.523166,0.00018,0.01371,0.01371,7,0.000206,0,0.048386,1072,0.757908
1455,,,236,236,2,0.5133,0.525911,0.000219,0.015499,0.015499,8,0.000226,0,0.052398,1453,0.856642
1477,,,266,266,2,0.515042,0.529205,0.00028,0.017443,0.017443,7,0.000251,0,0.050418,1777,0.964119
1527,,,228,228,2,0.512838,0.525033,0.000209,0.014837,0.014837,5,0.00022,0,0.050274,1301,0.820204
1544,,,228,228,2,0.512838,0.525033,0.000208,0.014846,0.014846,1,0.00022,0,0.050468,1306,0.820691
1592,,,218,218,2,0.512261,0.523935,0.000192,0.014148,0.014148,5,0.000212,0,0.051029,1207,0.782164
1652,,,224,224,3,0.512549,0.524557,0.000201,0.014594,0.014594,6,0.000217,0,0.050569,1263,0.806735
1729,,,218,218,2,0.512261,0.523935,0.000188,0.014275,0.014275,0,0.000212,0,0.049846,1179,0.789117
1755,,,221,221,2,0.512434,0.524264,0.000194,0.014455,0.014455,4,0.000214,0,0.050596,1230,0.799035
1761,,,222,222,2,0.512492,0.524374,0.000194,0.014578,0.014578,8,0.000215,0,0.050711,1244,0.805814
1775,,,199,199,2,0.511168,0.521849,0.000159,0.012937,0.012937,0,0.000196,0,0.049287,971,0.715186
1786,,,222,222,2,0.512492,0.524374,0.000197,0.014519,0.014519,5,0.000215,0,0.048347,1186,0.802551
1804,,,205,205,2,0.511513,0.522508,0.000169,0.013357,0.013357,2,0.000201,0,0.048254,1009,0.738354
1808,,,233,233,3,0.513069,0.525545,0.000219,0.015115,0.015115,8,0.000224,0,0.051243,1385,0.835601
1830,,,228,228,2,0.512838,0.525033,0.00021,0.014808,0.014808,0,0.00022,0,0.049811,1289,0.818601
1865,,,252,252,2,0.514228,0.527668,0.000252,0.016505,0.016505,8,0.00024,0,0.050402,1594,0.912319
1893,,,223,223,2,0.512549,0.524484,0.0002,0.014483,0.014483,0,0.000216,0,0.051994,1287,0.800642
1986,,,235,235,2,0.513242,0.525801,0.000223,0.015275,0.015275,0,0.000226,0,0.050336,1384,0.844395
1993,,,240,240,2,0.513532,0.52635,0.000231,0.015621,0.015621,8,0.00023,0,0.051151,1467,0.863526
2008,,,243,243,2,0.513706,0.52668,0.000235,0.015851,0.015851,0,0.000232,0,0.052001,1529,0.876175
2020,,,234,234,2,0.513185,0.525692,0.000222,0.015182,0.015182,8,0.000225,0,0.048678,1327,0.83927
2024,,,221,221,2,0.512434,0.524264,0.000195,0.014403,0.014403,8,0.000214,0,0.050802,1235,0.796241
2077,,,238,238,2,0.513416,0.526131,0.000229,0.015468,0.015468,5,0.000228,0,0.049676,1401,0.85508
2121,,,242,242,2,0.513648,0.52657,0.000235,0.015783,0.015783,2,0.000231,0,0.049621,1447,0.872453
2157,,,198,198,2,0.511111,0.521739,0.000153,0.013014,0.013014,3,0.000195,0,0.05394,1052,0.719324
2161,,,220,220,2,0.512376,0.524155,0.000195,0.014277,0.014277,2,0.000214,0,0.049149,1184,0.789275
2182,,,215,215,2,0.512088,0.523606,0.000182,0.014075,0.014075,5,0.000209,0,0.052641,1211,0.777975
2224,,,241,241,2,0.51359,0.52646,0.000233,0.01572,0.01572,8,0.000231,0,0.048721,1409,0.868996
2285,,,224,224,2,0.512607,0.524594,0.000202,0.014551,0.014551,8,0.000217,0,0.050208,1254,0.804388
2337,,,216,216,2,0.512146,0.523715,0.000184,0.014175,0.014175,1,0.00021,0,0.051249,1190,0.783536
2345,,,238,238,2,0.513416,0.526131,0.000225,0.015606,0.015606,6,0.000228,0,0.0512,1444,0.862553
2393,,,225,225,2,0.512665,0.524704,0.000203,0.01467,0.01467,2,0.000218,0,0.04873,1228,0.810915
2452,,,223,223,2,0.512549,0.524484,0.000202,0.014455,0.014455,8,0.000216,0,0.050055,1239,0.799138
2528,,,202,202,2,0.511341,0.522178,0.000163,0.013156,0.013156,6,0.000199,0,0.048914,993,0.727271
2581,,,223,223,2,0.512549,0.524484,0.0002,0.014483,0.014483,0,0.000216,0,0.050701,1255,0.800668
2661,,,249,249,2,0.514054,0.527339,0.000251,0.016162,0.016162,2,0.000237,0,0.048419,1495,0.893472
2713,,,237,237,2,0.513358,0.526021,0.000226,0.015422,0.015422,8,0.000227,0,0.050097,1401,0.852544
2717,,,238,238,2,0.513416,0.526131,0.000228,0.015486,0.015486,0,0.000228,0,0.0512,1444,0.856053
2757,,,247,247,2,0.513937,0.527119,0.000243,0.01616,0.01616,7,0.000235,0,0.050525,1535,0.893238
2804,,,238,238,2,0.513416,0.526131,0.000229,0.015431,0.015431,8,0.000228,0,0.050846,1434,0.853054
2811,,,254,254,2,0.514344,0.527888,0.00026,0.016527,0.016527,5,0.000241,0,0.046404,1491,0.91359
2826,,,229,229,2,0.512896,0.525143,0.00021,0.014911,0.014911,7,0.000221,0,0.051061,1333,0.824321
2849,,,240,240,2,0.513532,0.52635,0.000238,0.015464,0.015464,2,0.00023,0,0.047176,1353,0.854946
2871,,,225,225,2,0.512665,0.524704,0.000202,0.014717,0.014717,7,0.000217,0,0.050159,1264,0.813492
2943,,,246,246,2,0.513879,0.527009,0.000242,0.016078,0.016078,6,0.000235,0,0.050141,1511,0.888718
3020,,,233,233,2,0.513127,0.525582,0.000219,0.01514,0.01514,8,0.000224,0,0.049319,1333,0.836943
3183,,,243,243,2,0.513706,0.52668,0.000241,0.01568,0.01568,5,0.000233,0,0.049893,1467,0.86684
3274,,,230,230,2,0.512953,0.525253,0.000214,0.014905,0.014905,7,0.000222,0,0.050009,1317,0.824017
3370,,,213,213,2,0.511973,0.523386,0.000183,0.013829,0.013829,2,0.000208,0,0.052175,1178,0.764493
3445,,,251,251,2,0.51417,0.527558,0.000254,0.016297,0.016297,1,0.000239,0,0.049371,1549,0.900893
3455,,,237,237,2,0.513358,0.526021,0.000228,0.015341,0.015341,5,0.000228,0,0.048452,1355,0.848091
3495,,,212,212,2,0.511915,0.523276,0.00018,0.013818,0.013818,5,0.000207,0,0.048332,1081,0.763871
3535,,,232,232,2,0.513069,0.525472,0.000218,0.015042,0.015042,2,0.000223,0,0.049522,1327,0.831553
3555,,,231,231,2,0.513011,0.525362,0.000217,0.014973,0.014973,8,0.000223,0,0.049012,1302,0.827733
3594,,,222,222,2,0.512492,0.524374,0.000197,0.01445,0.01445,2,0.000215,0,0.05116,1255,0.798834
3613,,,235,235,2,0.513242,0.525801,0.000222,0.015297,0.015297,2,0.000226,0,0.0475,1306,0.845605
3655,,,251,251,2,0.51417,0.527558,0.000256,0.016299,0.016299,3,0.000239,0,0.049371,1549,0.901032
3707,,,230,230,2,0.512953,0.525253,0.000212,0.014979,0.014979,5,0.000222,0,0.050541,1331,0.828002
3726,,,211,211,2,0.511858,0.523166,0.000177,0.013782,0.013782,7,0.000206,0,0.049425,1095,0.761822
3728,,,239,239,2,0.513474,0.526241,0.000233,0.015461,0.015461,8,0.000229,0,0.048768,1387,0.85477
3775,,,207,207,2,0.511628,0.522727,0.000175,0.013336,0.013336,0,0.000203,0,0.05056,1078,0.737364
3776,,,243,243,2,0.513706,0.52668,0.000237,0.015833,0.015833,3,0.000232,0,0.049213,1447,0.87522
3780,,,229,229,2,0.512896,0.525143,0.00021,0.014919,0.014919,2,0.000221,0,0.047958,1252,0.824662
3789,,,218,218,3,0.512203,0.523898,0.000191,0.014125,0.014125,6,0.000212,0,0.050015,1183,0.780878
3808,,,217,217,2,0.512203,0.523825,0.000189,0.014156,0.014156,7,0.000211,0,0.047491,1113,0.78251
3846,,,224,224,2,0.512607,0.524594,0.000201,0.014575,0.014575,5,0.000217,0,0.051489,1286,0.80573
3851,,,218,218,2,0.512261,0.523935,0.000191,0.014189,0.014189,8,0.000212,0,0.050099,1185,0.784371
3864,,,229,229,2,0.512896,0.525143,0.000212,0.014884,0.014884,3,0.000221,0,0.048073,1255,0.822799
3900,,,221,221,2,0.512434,0.524264,0.000197,0.014356,0.014356,0,0.000214,0,0.05035,1224,0.79363
3978,,,226,226,2,0.512722,0.524813,0.000204,0.014711,0.014711,1,0.000218,0,0.04822,1226,0.813188
4069,,,190,190,3,0.510538,0.520788,0.000144,0.012346,0.012346,0,0.000189,0,0.050682,910,0.682537
4142,,,210,210,2,0.5118,0.523057,0.000179,0.013581,0.013581,5,0.000205,0,0.048622,1067,0.750862
4159,,,243,243,2,0.513706,0.52668,0.000238,0.015781,0.015781,2,0.000232,0,0.051865,1525,0.872396
4361,,,228,228,2,0.512838,0.525033,0.000208,0.014879,0.014879,6,0.00022,0,0.049695,1286,0.822462
4417,,,193,193,2,0.510824,0.52119,0.000149,0.012585,0.012585,2,0.000191,0,0.049439,916,0.695691
4482,,,229,229,2,0.512896,0.525143,0.000212,0.01485,0.01485,8,0.000221,0,0.048724,1272,0.820935
4497,,,265,265,2,0.514984,0.529095,0.000281,0.017305,0.017305,7,0.00025,0,0.049085,1717,0.956533
106,,,225,225,2,0.512665,0.524704,0.000205,0.014566,0.014566,0,0.000218,0,0.050357,1269,0.805249
178,,,214,214,2,0.512031,0.523496,0.000185,0.013879,0.013879,5,0.000209,0,0.051161,1166,0.767259
256,,,237,237,2,0.513358,0.526021,0.000226,0.015388,0.015388,5,0.000228,0,0.049882,1395,0.850683
292,,,239,239,2,0.513474,0.526241,0.00023,0.015506,0.015506,0,0.000229,0,0.051862,1475,0.857239
293,,,191,191,2,0.51071,0.520971,0.000146,0.012429,0.012429,6,0.00019,0,0.051364,932,0.687106
305,,,218,218,2,0.512261,0.523935,0.000189,0.014231,0.014231,0,0.000212,0,0.051199,1211,0.786652
328,,,229,229,2,0.512896,0.525143,0.00021,0.014928,0.014928,2,0.000221,0,0.049874,1302,0.825229
364,,,218,218,2,0.512261,0.523935,0.000191,0.014178,0.014178,5,0.000212,0,0.050226,1188,0.78382
409,,,246,246,2,0.513879,0.527009,0.000244,0.015994,0.015994,2,0.000235,0,0.050937,1535,0.884182
430,,,226,226,2,0.512722,0.524813,0.000206,0.014687,0.014687,8,0.000218,0,0.049086,1248,0.811925
483,,,247,247,2,0.513937,0.527119,0.000248,0.016009,0.016009,6,0.000236,0,0.049867,1515,0.884965
548,,,216,216,2,0.512146,0.523715,0.000187,0.014043,0.014043,2,0.00021,0,0.051077,1186,0.776327
615,,,236,236,2,0.5133,0.525911,0.000224,0.015334,0.015334,5,0.000227,0,0.050198,1392,0.847685
636,,,226,226,2,0.512722,0.524813,0.000202,0.014804,0.014804,7,0.000218,0,0.049794,1266,0.818286
660,,,214,214,2,0.512031,0.523496,0.000184,0.013933,0.013933,0,0.000209,0,0.052214,1190,0.770254
686,,,230,230,2,0.512953,0.525253,0.000214,0.014865,0.014865,8,0.000222,0,0.049896,1314,0.82184
786,,,239,239,2,0.513474,0.526241,0.000231,0.01551,0.01551,2,0.000229,0,0.050596,1439,0.857421
844,,,226,226,2,0.512722,0.524813,0.000208,0.014631,0.014631,5,0.000219,0,0.049754,1265,0.80888
876,,,218,218,2,0.512261,0.523935,0.000191,0.014157,0.014157,7,0.000212,0,0.052002,1230,0.782641
908,,,221,221,2,0.512434,0.524264,0.000196,0.01437,0.01437,2,0.000214,0,0.050514,1228,0.794376
926,,,225,225,2,0.512665,0.524704,0.000206,0.014564,0.014564,0,0.000218,0,0.047143,1188,0.805167
959,,,226,226,2,0.512722,0.524813,0.000206,0.014708,0.014708,5,0.000218,0,0.048299,1228,0.813104
1004,,,235,235,2,0.513242,0.525801,0.00022,0.015326,0.015326,5,0.000226,0,0.050155,1379,0.847183
1044,,,223,223,2,0.512549,0.524484,0.000204,0.01438,0.01438,1,0.000216,0,0.050014,1238,0.795046
1058,,,221,221,2,0.512434,0.524264,0.000198,0.014319,0.014319,7,0.000214,0,0.049815,1211,0.791608
1077,,,227,227,2,0.51278,0.524923,0.000205,0.014838,0.014838,1,0.000219,0,0.049316,1265,0.820203
1180,,,231,231,2,0.513011,0.525362,0.000214,0.015043,0.015043,8,0.000222,0,0.052136,1385,0.831567
1241,,,218,218,2,0.512261,0.523935,0.000189,0.014227,0.014227,6,0.000212,0,0.050691,1199,0.786478
